,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
30620,48179,NIFTY16DEC2525300PE,NIFTY,16DEC2025,2530000.000000,75,OPTIDX,NFO,5.000000
30621,48188,NIFTY16DEC2525550CE,NIFTY,16DEC2025,2555000.000000,75,OPTIDX,NFO,5.000000
30622,48219,NIFTY16DEC2525850PE,NIFTY,16DEC2025,2585000.000000,75,OPTIDX,NFO,5.000000
30623,48224,NIFTY16DEC2526000CE,NIFTY,16DEC2025,2600000.000000,75,OPTIDX,NFO,5.000000
30624,48228,NIFTY16DEC2526100CE,NIFTY,16DEC2025,2610000.000000,75,OPTIDX,NFO,5.000000
30625,48229,NIFTY16DEC2526100PE,NIFTY,16DEC2025,2610000.000000,75,OPTIDX,NFO,5.000000
30626,48241,NIFTY16DEC2526150PE,NIFTY,16DEC2025,2615000.000000,75,OPTIDX,NFO,5.000000
30627,48246,NIFTY16DEC2526250PE,NIFTY,16DEC2025,2625000.000000,75,OPTIDX,NFO,5.000000
30628,48253,NIFTY16DEC2526350CE,NIFTY,16DEC2025,2635000.000000,75,OPTIDX,NFO,5.000000
30629,48255,NIFTY16DEC2526400CE,NIFTY,16DEC2025,2640000.000000,75,OPTIDX,NFO,5.000000
30630,48269,NIFTY16DEC2526550PE,NIFTY,16DEC2025,2655000.000000,75,OPTIDX,NFO,5.000000
30632,48270,NIFTY16DEC2526600CE,NIFTY,16DEC2025,2660000.000000,75,OPTIDX,NFO,5.000000
30633,48287,NIFTY16DEC2526900PE,NIFTY,16DEC2025,2690000.000000,75,OPTIDX,NFO,5.000000
30634,48288,NIFTY16DEC2526950CE,NIFTY,16DEC2025,2695000.000000,75,OPTIDX,NFO,5.000000
30635,48303,NIFTY16DEC2527150CE,NIFTY,16DEC2025,2715000.000000,75,OPTIDX,NFO,5.000000
30636,48311,NIFTY16DEC2527200PE,NIFTY,16DEC2025,2720000.000000,75,OPTIDX,NFO,5.000000
30637,48314,NIFTY16DEC2527300CE,NIFTY,16DEC2025,2730000.000000,75,OPTIDX,NFO,5.000000
30638,48326,NIFTY16DEC2527500PE,NIFTY,16DEC2025,2750000.000000,75,OPTIDX,NFO,5.000000
30639,48338,NIFTY16DEC2527750CE,NIFTY,16DEC2025,2775000.000000,75,OPTIDX,NFO,5.000000
30640,48334,NIFTY16DEC2527650CE,NIFTY,16DEC2025,2765000.000000,75,OPTIDX,NFO,5.000000
30701,50984,NIFTY29JUN2727000PE,NIFTY,29JUN2027,2700000.000000,75,OPTIDX,NFO,5.000000
30780,53602,NIFTY28DEC2717000PE,NIFTY,28DEC2027,1700000.000000,75,OPTIDX,NFO,5.000000
30781,53606,NIFTY28DEC2719000PE,NIFTY,28DEC2027,1900000.000000,75,OPTIDX,NFO,5.000000
30782,53615,NIFTY28DEC2721000PE,NIFTY,28DEC2027,2100000.000000,75,OPTIDX,NFO,5.000000
30783,53617,NIFTY28DEC2722000PE,NIFTY,28DEC2027,2200000.000000,75,OPTIDX,NFO,5.000000
30827,56912,NIFTY23DEC2524000PE,NIFTY,23DEC2025,2400000.000000,75,OPTIDX,NFO,5.000000
30828,56929,NIFTY23DEC2524450CE,NIFTY,23DEC2025,2445000.000000,75,OPTIDX,NFO,5.000000
30829,56937,NIFTY23DEC2524650CE,NIFTY,23DEC2025,2465000.000000,75,OPTIDX,NFO,5.000000
30830,56940,NIFTY23DEC2524700PE,NIFTY,23DEC2025,2470000.000000,75,OPTIDX,NFO,5.000000
30831,56947,NIFTY23DEC2524900CE,NIFTY,23DEC2025,2490000.000000,75,OPTIDX,NFO,5.000000
30832,56948,NIFTY23DEC2524900PE,NIFTY,23DEC2025,2490000.000000,75,OPTIDX,NFO,5.000000
30833,56956,NIFTY23DEC2525100PE,NIFTY,23DEC2025,2510000.000000,75,OPTIDX,NFO,5.000000
30834,56958,NIFTY23DEC2525150PE,NIFTY,23DEC2025,2515000.000000,75,OPTIDX,NFO,5.000000
30835,56962,NIFTY23DEC2525250CE,NIFTY,23DEC2025,2525000.000000,75,OPTIDX,NFO,5.000000
30836,56965,NIFTY23DEC2525300PE,NIFTY,23DEC2025,2530000.000000,75,OPTIDX,NFO,5.000000
30837,56976,NIFTY23DEC2525600CE,NIFTY,23DEC2025,2560000.000000,75,OPTIDX,NFO,5.000000
30838,56991,NIFTY23DEC2525800PE,NIFTY,23DEC2025,2580000.000000,75,OPTIDX,NFO,5.000000
30839,57022,NIFTY23DEC2526250CE,NIFTY,23DEC2025,2625000.000000,75,OPTIDX,NFO,5.000000
30840,57031,NIFTY23DEC2526400PE,NIFTY,23DEC2025,2640000.000000,75,OPTIDX,NFO,5.000000
30841,57079,NIFTY23DEC2527600PE,NIFTY,23DEC2025,2760000.000000,75,OPTIDX,NFO,5.000000
30842,57083,NIFTY23DEC2527700PE,NIFTY,23DEC2025,2770000.000000,75,OPTIDX,NFO,5.000000
30866,58574,NIFTY27JAN2623950PE,NIFTY,27JAN2026,2395000.000000,65,OPTIDX,NFO,5.000000
30867,58590,NIFTY27JAN2624350PE,NIFTY,27JAN2026,2435000.000000,65,OPTIDX,NFO,5.000000
30868,58596,NIFTY27JAN2624500PE,NIFTY,27JAN2026,2450000.000000,65,OPTIDX,NFO,5.000000
30869,58599,NIFTY27JAN2624600CE,NIFTY,27JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
30870,58600,NIFTY27JAN2624600PE,NIFTY,27JAN2026,2460000.000000,65,OPTIDX,NFO,5.000000
30871,58601,NIFTY27JAN2624650CE,NIFTY,27JAN2026,2465000.000000,65,OPTIDX,NFO,5.000000
30873,58633,NIFTY29DEC2614000PE,NIFTY,29DEC2026,1400000.000000,75,OPTIDX,NFO,5.000000
30875,58662,NIFTY27JAN2625000PE,NIFTY,27JAN2026,2500000.000000,65,OPTIDX,NFO,5.000000
30876,58666,NIFTY27JAN2625100PE,NIFTY,27JAN2026,2510000.000000,65,OPTIDX,NFO,5.000000
30878,58703,NIFTY27JAN2625350CE,NIFTY,27JAN2026,2535000.000000,65,OPTIDX,NFO,5.000000
30879,58705,NIFTY27JAN2625400CE,NIFTY,27JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
30880,58795,NIFTY27JAN2625850CE,NIFTY,27JAN2026,2585000.000000,65,OPTIDX,NFO,5.000000
30881,58801,NIFTY27JAN2626000CE,NIFTY,27JAN2026,2600000.000000,65,OPTIDX,NFO,5.000000
30882,58807,NIFTY27JAN2626150CE,NIFTY,27JAN2026,2615000.000000,65,OPTIDX,NFO,5.000000
30883,58814,NIFTY27JAN2626300PE,NIFTY,27JAN2026,2630000.000000,65,OPTIDX,NFO,5.000000
30884,58815,NIFTY27JAN2626350CE,NIFTY,27JAN2026,2635000.000000,65,OPTIDX,NFO,5.000000
30885,58843,NIFTY27JAN2627000CE,NIFTY,27JAN2026,2700000.000000,65,OPTIDX,NFO,5.000000
30886,58851,NIFTY27JAN2627200CE,NIFTY,27JAN2026,2720000.000000,65,OPTIDX,NFO,5.000000
30887,58852,NIFTY27JAN2627200PE,NIFTY,27JAN2026,2720000.000000,65,OPTIDX,NFO,5.000000
30888,58856,NIFTY27JAN2627300PE,NIFTY,27JAN2026,2730000.000000,65,OPTIDX,NFO,5.000000
30889,58859,NIFTY27JAN2627400CE,NIFTY,27JAN2026,2740000.000000,65,OPTIDX,NFO,5.000000
30890,58872,NIFTY27JAN2627600PE,NIFTY,27JAN2026,2760000.000000,65,OPTIDX,NFO,5.000000
30891,58873,NIFTY27JAN2627650CE,NIFTY,27JAN2026,2765000.000000,65,OPTIDX,NFO,5.000000
30892,58890,NIFTY27JAN2627950PE,NIFTY,27JAN2026,2795000.000000,65,OPTIDX,NFO,5.000000
30990,60897,NIFTY25JUN3020000PE,NIFTY,25JUN2030,2000000.000000,75,OPTIDX,NFO,5.000000
30991,60900,NIFTY25JUN3022000CE,NIFTY,25JUN2030,2200000.000000,75,OPTIDX,NFO,5.000000
30992,60905,NIFTY25JUN3024000PE,NIFTY,25JUN2030,2400000.000000,75,OPTIDX,NFO,5.000000
30993,60907,NIFTY25JUN3025000PE,NIFTY,25JUN2030,2500000.000000,75,OPTIDX,NFO,5.000000
30994,60912,NIFTY25JUN3028000CE,NIFTY,25JUN2030,2800000.000000,75,OPTIDX,NFO,5.000000
31029,61915,NIFTY24DEC2929000PE,NIFTY,24DEC2029,2900000.000000,75,OPTIDX,NFO,5.000000
31034,61986,NIFTY24DEC2931000CE,NIFTY,24DEC2029,3100000.000000,75,OPTIDX,NFO,5.000000
31068,62922,NIFTY31MAR2623000CE,NIFTY,31MAR2026,2300000.000000,75,OPTIDX,NFO,5.000000
31069,62926,NIFTY31MAR2625000CE,NIFTY,31MAR2026,2500000.000000,75,OPTIDX,NFO,5.000000
31070,62964,NIFTY31MAR2631000PE,NIFTY,31MAR2026,3100000.000000,75,OPTIDX,NFO,5.000000
31172,64830,NIFTY24FEB2625000PE,NIFTY,24FEB2026,2500000.000000,65,OPTIDX,NFO,5.000000
31173,64833,NIFTY24FEB2625100CE,NIFTY,24FEB2026,2510000.000000,65,OPTIDX,NFO,5.000000
31174,64836,NIFTY24FEB2625150PE,NIFTY,24FEB2026,2515000.000000,65,OPTIDX,NFO,5.000000
31175,64839,NIFTY24FEB2625250CE,NIFTY,24FEB2026,2525000.000000,65,OPTIDX,NFO,5.000000
31176,64868,NIFTY24FEB2625900CE,NIFTY,24FEB2026,2590000.000000,65,OPTIDX,NFO,5.000000
31177,64876,NIFTY24FEB2626100CE,NIFTY,24FEB2026,2610000.000000,65,OPTIDX,NFO,5.000000
31179,64928,NIFTY24FEB2626350PE,NIFTY,24FEB2026,2635000.000000,65,OPTIDX,NFO,5.000000
31180,65085,NIFTY24FEB2627250CE,NIFTY,24FEB2026,2725000.000000,65,OPTIDX,NFO,5.000000
31183,65075,NIFTY24FEB2627000CE,NIFTY,24FEB2026,2700000.000000,65,OPTIDX,NFO,5.000000
31184,65089,NIFTY24FEB2627300CE,NIFTY,24FEB2026,2730000.000000,65,OPTIDX,NFO,5.000000
31185,65093,NIFTY24FEB2627400CE,NIFTY,24FEB2026,2740000.000000,65,OPTIDX,NFO,5.000000
31186,65096,NIFTY24FEB2627450PE,NIFTY,24FEB2026,2745000.000000,65,OPTIDX,NFO,5.000000
31187,65113,NIFTY24FEB2627850CE,NIFTY,24FEB2026,2785000.000000,65,OPTIDX,NFO,5.000000
31188,65149,NIFTY30DEC2523300CE,NIFTY,30DEC2025,2330000.000000,75,OPTIDX,NFO,5.000000
31189,65180,NIFTY30DEC2523450CE,NIFTY,30DEC2025,2345000.000000,75,OPTIDX,NFO,5.000000
31191,65206,NIFTY30DEC2523600CE,NIFTY,30DEC2025,2360000.000000,75,OPTIDX,NFO,5.000000
31192,65208,NIFTY30DEC2523650CE,NIFTY,30DEC2025,2365000.000000,75,OPTIDX,NFO,5.000000
31193,65232,NIFTY30DEC2524050CE,NIFTY,30DEC2025,2405000.000000,75,OPTIDX,NFO,5.000000
31194,65243,NIFTY30DEC2524150PE,NIFTY,30DEC2025,2415000.000000,75,OPTIDX,NFO,5.000000
31195,65245,NIFTY30DEC2524200PE,NIFTY,30DEC2025,2420000.000000,75,OPTIDX,NFO,5.000000
31197,65265,NIFTY30DEC2524450PE,NIFTY,30DEC2025,2445000.000000,75,OPTIDX,NFO,5.000000
31201,65334,NIFTY30DEC2524800PE,NIFTY,30DEC2025,2480000.000000,75,OPTIDX,NFO,5.000000
31202,65360,NIFTY30DEC2525100CE,NIFTY,30DEC2025,2510000.000000,75,OPTIDX,NFO,5.000000
31203,65389,NIFTY30DEC2525150CE,NIFTY,30DEC2025,2515000.000000,75,OPTIDX,NFO,5.000000
31205,65555,NIFTY30DEC2525600CE,NIFTY,30DEC2025,2560000.000000,75,OPTIDX,NFO,5.000000
31206,65711,NIFTY30DEC2526600CE,NIFTY,30DEC2025,2660000.000000,75,OPTIDX,NFO,5.000000
31207,65716,NIFTY30DEC2526700PE,NIFTY,30DEC2025,2670000.000000,75,OPTIDX,NFO,5.000000
31208,65725,NIFTY30DEC2526850CE,NIFTY,30DEC2025,2685000.000000,75,OPTIDX,NFO,5.000000
31209,65731,NIFTY30DEC2527050CE,NIFTY,30DEC2025,2705000.000000,75,OPTIDX,NFO,5.000000
31210,65750,NIFTY30DEC2527500PE,NIFTY,30DEC2025,2750000.000000,75,OPTIDX,NFO,5.000000
31211,65754,NIFTY30DEC2527600PE,NIFTY,30DEC2025,2760000.000000,75,OPTIDX,NFO,5.000000
31212,65897,NIFTY29SEP2622000PE,NIFTY,29SEP2026,2200000.000000,75,OPTIDX,NFO,5.000000
31213,65902,NIFTY29SEP2625000CE,NIFTY,29SEP2026,2500000.000000,75,OPTIDX,NFO,5.000000
31214,65904,NIFTY29SEP2626000CE,NIFTY,29SEP2026,2600000.000000,75,OPTIDX,NFO,5.000000
31301,67771,NIFTY26DEC2818000PE,NIFTY,26DEC2028,1800000.000000,75,OPTIDX,NFO,5.000000
31302,67774,NIFTY26DEC2820000CE,NIFTY,26DEC2028,2000000.000000,75,OPTIDX,NFO,5.000000
31303,67782,NIFTY26DEC2824000CE,NIFTY,26DEC2028,2400000.000000,75,OPTIDX,NFO,5.000000
31304,67788,NIFTY26DEC2827000CE,NIFTY,26DEC2028,2700000.000000,75,OPTIDX,NFO,5.000000
31391,53595,NIFTY28DEC2715000PE,NIFTY,28DEC2027,1500000.000000,75,OPTIDX,NFO,5.000000
31392,53625,NIFTY28DEC2724000PE,NIFTY,28DEC2027,2400000.000000,75,OPTIDX,NFO,5.000000
31393,53627,NIFTY28DEC2725000PE,NIFTY,28DEC2027,2500000.000000,75,OPTIDX,NFO,5.000000
31428,56913,NIFTY23DEC2524050CE,NIFTY,23DEC2025,2405000.000000,75,OPTIDX,NFO,5.000000
31429,56916,NIFTY23DEC2524100PE,NIFTY,23DEC2025,2410000.000000,75,OPTIDX,NFO,5.000000
31430,56921,NIFTY23DEC2524250CE,NIFTY,23DEC2025,2425000.000000,75,OPTIDX,NFO,5.000000
31431,56922,NIFTY23DEC2524250PE,NIFTY,23DEC2025,2425000.000000,75,OPTIDX,NFO,5.000000
31432,56924,NIFTY23DEC2524300PE,NIFTY,23DEC2025,2430000.000000,75,OPTIDX,NFO,5.000000
31433,56935,NIFTY23DEC2524600CE,NIFTY,23DEC2025,2460000.000000,75,OPTIDX,NFO,5.000000
31434,56936,NIFTY23DEC2524600PE,NIFTY,23DEC2025,2460000.000000,75,OPTIDX,NFO,5.000000
31435,56945,NIFTY23DEC2524850CE,NIFTY,23DEC2025,2485000.000000,75,OPTIDX,NFO,5.000000
31436,56954,NIFTY23DEC2525050PE,NIFTY,23DEC2025,2505000.000000,75,OPTIDX,NFO,5.000000
31437,56955,NIFTY23DEC2525100CE,NIFTY,23DEC2025,2510000.000000,75,OPTIDX,NFO,5.000000
31438,56959,NIFTY23DEC2525200CE,NIFTY,23DEC2025,2520000.000000,75,OPTIDX,NFO,5.000000
31439,56960,NIFTY23DEC2525200PE,NIFTY,23DEC2025,2520000.000000,75,OPTIDX,NFO,5.000000
31440,56975,NIFTY23DEC2525550PE,NIFTY,23DEC2025,2555000.000000,75,OPTIDX,NFO,5.000000
31441,56986,NIFTY23DEC2525700CE,NIFTY,23DEC2025,2570000.000000,75,OPTIDX,NFO,5.000000
31442,57002,NIFTY23DEC2525900PE,NIFTY,23DEC2025,2590000.000000,75,OPTIDX,NFO,5.000000
31443,57019,NIFTY23DEC2526150PE,NIFTY,23DEC2025,2615000.000000,75,OPTIDX,NFO,5.000000
31444,57058,NIFTY23DEC2527100CE,NIFTY,23DEC2025,2710000.000000,75,OPTIDX,NFO,5.000000
31445,57066,NIFTY23DEC2527300CE,NIFTY,23DEC2025,2730000.000000,75,OPTIDX,NFO,5.000000
31446,57082,NIFTY23DEC2527700CE,NIFTY,23DEC2025,2770000.000000,75,OPTIDX,NFO,5.000000
31447,57088,NIFTY23DEC2527850CE,NIFTY,23DEC2025,2785000.000000,75,OPTIDX,NFO,5.000000
31448,57091,NIFTY23DEC2527900CE,NIFTY,23DEC2025,2790000.000000,75,OPTIDX,NFO,5.000000
31474,58569,NIFTY27JAN2623850CE,NIFTY,27JAN2026,2385000.000000,65,OPTIDX,NFO,5.000000
31475,58579,NIFTY27JAN2624100CE,NIFTY,27JAN2026,2410000.000000,65,OPTIDX,NFO,5.000000
31476,58644,NIFTY29DEC2620000CE,NIFTY,29DEC2026,2000000.000000,75,OPTIDX,NFO,5.000000
31477,58585,NIFTY27JAN2624250CE,NIFTY,27JAN2026,2425000.000000,65,OPTIDX,NFO,5.000000
31478,58603,NIFTY27JAN2624650PE,NIFTY,27JAN2026,2465000.000000,65,OPTIDX,NFO,5.000000
31479,58615,NIFTY27JAN2624900CE,NIFTY,27JAN2026,2490000.000000,65,OPTIDX,NFO,5.000000
31480,58663,NIFTY27JAN2625050CE,NIFTY,27JAN2026,2505000.000000,65,OPTIDX,NFO,5.000000
31481,58664,NIFTY27JAN2625050PE,NIFTY,27JAN2026,2505000.000000,65,OPTIDX,NFO,5.000000
31482,58711,NIFTY27JAN2625500CE,NIFTY,27JAN2026,2550000.000000,65,OPTIDX,NFO,5.000000
31483,58646,NIFTY29DEC2621000CE,NIFTY,29DEC2026,2100000.000000,75,OPTIDX,NFO,5.000000
31484,58729,NIFTY27JAN2625650CE,NIFTY,27JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
31485,58803,NIFTY27JAN2626050CE,NIFTY,27JAN2026,2605000.000000,65,OPTIDX,NFO,5.000000
31486,58796,NIFTY27JAN2625850PE,NIFTY,27JAN2026,2585000.000000,65,OPTIDX,NFO,5.000000
31487,58799,NIFTY27JAN2625950CE,NIFTY,27JAN2026,2595000.000000,65,OPTIDX,NFO,5.000000
31488,58805,NIFTY27JAN2626100CE,NIFTY,27JAN2026,2610000.000000,65,OPTIDX,NFO,5.000000
31489,58813,NIFTY27JAN2626300CE,NIFTY,27JAN2026,2630000.000000,65,OPTIDX,NFO,5.000000
31490,58817,NIFTY27JAN2626400CE,NIFTY,27JAN2026,2640000.000000,65,OPTIDX,NFO,5.000000
31491,58819,NIFTY27JAN2626450CE,NIFTY,27JAN2026,2645000.000000,65,OPTIDX,NFO,5.000000
31492,58824,NIFTY27JAN2626500PE,NIFTY,27JAN2026,2650000.000000,65,OPTIDX,NFO,5.000000
31493,58827,NIFTY27JAN2626600CE,NIFTY,27JAN2026,2660000.000000,65,OPTIDX,NFO,5.000000
31494,58833,NIFTY27JAN2626750CE,NIFTY,27JAN2026,2675000.000000,65,OPTIDX,NFO,5.000000
31495,58844,NIFTY27JAN2627000PE,NIFTY,27JAN2026,2700000.000000,65,OPTIDX,NFO,5.000000
31496,58850,NIFTY27JAN2627150PE,NIFTY,27JAN2026,2715000.000000,65,OPTIDX,NFO,5.000000
31497,58876,NIFTY27JAN2627700PE,NIFTY,27JAN2026,2770000.000000,65,OPTIDX,NFO,5.000000
31498,58881,NIFTY27JAN2627850CE,NIFTY,27JAN2026,2785000.000000,65,OPTIDX,NFO,5.000000
31499,58888,NIFTY27JAN2627900PE,NIFTY,27JAN2026,2790000.000000,65,OPTIDX,NFO,5.000000
31500,58889,NIFTY27JAN2627950CE,NIFTY,27JAN2026,2795000.000000,65,OPTIDX,NFO,5.000000
31587,60901,NIFTY25JUN3022000PE,NIFTY,25JUN2030,2200000.000000,75,OPTIDX,NFO,5.000000
31588,60940,NIFTY25JUN3031000CE,NIFTY,25JUN2030,3100000.000000,75,OPTIDX,NFO,5.000000
31589,60941,NIFTY25JUN3031000PE,NIFTY,25JUN2030,3100000.000000,75,OPTIDX,NFO,5.000000
31621,61744,NIFTY24DEC2922000CE,NIFTY,24DEC2029,2200000.000000,75,OPTIDX,NFO,5.000000
31623,61773,NIFTY24DEC2925000PE,NIFTY,24DEC2029,2500000.000000,75,OPTIDX,NFO,5.000000
31675,62917,NIFTY31MAR2620000PE,NIFTY,31MAR2026,2000000.000000,75,OPTIDX,NFO,5.000000
31676,62920,NIFTY31MAR2622000CE,NIFTY,31MAR2026,2200000.000000,75,OPTIDX,NFO,5.000000
31677,62933,NIFTY31MAR2628000PE,NIFTY,31MAR2026,2800000.000000,75,OPTIDX,NFO,5.000000
31765,64814,NIFTY24FEB2624650CE,NIFTY,24FEB2026,2465000.000000,65,OPTIDX,NFO,5.000000
31766,64827,NIFTY24FEB2624950CE,NIFTY,24FEB2026,2495000.000000,65,OPTIDX,NFO,5.000000
31767,64831,NIFTY24FEB2625050CE,NIFTY,24FEB2026,2505000.000000,65,OPTIDX,NFO,5.000000
31768,64832,NIFTY24FEB2625050PE,NIFTY,24FEB2026,2505000.000000,65,OPTIDX,NFO,5.000000
31769,64835,NIFTY24FEB2625150CE,NIFTY,24FEB2026,2515000.000000,65,OPTIDX,NFO,5.000000
31770,64859,NIFTY24FEB2625650PE,NIFTY,24FEB2026,2565000.000000,65,OPTIDX,NFO,5.000000
31771,64872,NIFTY24FEB2626000CE,NIFTY,24FEB2026,2600000.000000,65,OPTIDX,NFO,5.000000
31772,64877,NIFTY24FEB2626100PE,NIFTY,24FEB2026,2610000.000000,65,OPTIDX,NFO,5.000000
31773,64882,NIFTY24FEB2626250CE,NIFTY,24FEB2026,2625000.000000,65,OPTIDX,NFO,5.000000
31776,64931,NIFTY24FEB2626400CE,NIFTY,24FEB2026,2640000.000000,65,OPTIDX,NFO,5.000000
31777,64934,NIFTY24FEB2626400PE,NIFTY,24FEB2026,2640000.000000,65,OPTIDX,NFO,5.000000
